,orderId,createdAt,platformCode,channelCode,deviceCategory,total,delivery,revenue,quantity
13,194211,2020-01-02,AdWords,adwords_bra,desktop,962,116,823,3
14,194344,2020-01-02,AdWords,adwords_bra,mobile,1927,116,1788,2
15,194331,2020-01-02,AdWords,adwords_bra,mobile,2202,141,2107,5
16,194317,2020-01-02,AdWords,adwords_bra,desktop,1014,116,863,1
17,194321,2020-01-02,AdWords,adwords_pla,desktop,6094,141,5918,4
18,194323,2020-01-02,AdWords,adwords_pla,desktop,919,116,803,7
19,194343,2020-01-02,AdWords,adwords_pla,desktop,645,141,469,1
20,194335,2020-01-02,AdWords,adwords_pla,mobile,585,116,433,2
21,194336,2020-01-02,AdWords,adwords_pla,mobile,3565,141,3389,1
22,194337,2020-01-02,AdWords,adwords_pla,desktop,2703,116,2604,2
23,194367,2020-01-02,AdWords,adwords_pla,mobile,644,116,492,1
24,194350,2020-01-02,AdWords,adwords_pla,desktop,8192,541,8320,4
25,194354,2020-01-02,AdWords,adwords_pla,desktop,686,116,535,1
26,194372,2020-01-02,AdWords,adwords_pla,desktop,663,116,511,1
27,194219,2020-01-02,AdWords,adwords_pla,desktop,1235,141,1059,75
28,194250,2020-01-02,AdWords,adwords_pla,tablet,338,116,187,1
29,194230,2020-01-02,AdWords,adwords_pla,desktop,4228,0,4228,2
30,194203,2020-01-02,AdWords,adwords_pla,desktop,836,116,697,4
31,194304,2020-01-02,AdWords,adwords_pla,mobile,2760,116,2654,2
32,194284,2020-01-02,AdWords,adwords_pla,desktop,3214,141,3267,3
33,194315,2020-01-02,AdWords,adwords_pla,desktop,3029,116,2913,3
34,194316,2020-01-02,AdWords,adwords_pla,desktop,585,116,434,1
35,194281,2020-01-02,AdWords,adwords_pla,desktop,7279,116,7128,2
36,194289,2020-01-02,AdWords,adwords_pla,mobile,1972,116,1866,2
37,194294,2020-01-02,AdWords,adwords_pla,mobile,2941,116,2835,6
38,194254,2020-01-02,AdWords,adwords_pla,desktop,3866,116,3749,2
39,194258,2020-01-02,AdWords,adwords_pla,desktop,935,116,784,3
40,194262,2020-01-02,AdWords,adwords_pla,desktop,4802,140,4627,2
41,194263,2020-01-02,AdWords,adwords_pla,mobile,362,116,246,1
42,194268,2020-01-02,AdWords,adwords_pla,desktop,375,116,223,2
43,194270,2020-01-02,AdWords,adwords_pla,mobile,385,116,234,1
44,194252,2020-01-02,AdWords,adwords_rem,desktop,1928,116,1776,6
45,194342,2020-01-02,AdWords,adwords_rem,desktop,323,141,182,1
46,194327,2020-01-02,AdWords,adwords_rem,desktop,874,116,723,1
50,194228,2020-01-02,HeurekaCz,heureka,desktop,2148,116,1996,1
51,194278,2020-01-02,HeurekaCz,heureka,desktop,1055,116,916,2
52,194371,2020-01-02,HeurekaCz,heureka,desktop,13053,799,12219,1
53,194223,2020-01-02,Silverpop,emailing,desktop,1927,116,1775,1
54,194277,2020-01-02,Silverpop,emailing,mobile,1997,200,1762,1
55,194373,2020-01-02,Silverpop,emailing,desktop,1167,141,1026,1
56,194273,2020-01-02,Silverpop,emailing,mobile,3362,200,3356,6
57,194210,2020-01-02,Silverpop,emailing,desktop,3600,116,3449,5
58,194224,2020-01-02,Silverpop,emailing,desktop,7412,116,8000,7
59,194220,2020-01-02,Silverpop,emailing,desktop,536,116,420,1
60,194233,2020-01-02,Silverpop,emailing,desktop,1174,116,1022,2
61,194240,2020-01-02,Silverpop,emailing,desktop,1032,116,915,1
62,194242,2020-01-02,Silverpop,emailing,desktop,831,116,679,1
63,194274,2020-01-02,Silverpop,emailing,desktop,1167,116,1027,2
64,194272,2020-01-02,Silverpop,emailing,desktop,579,116,463,1
65,194276,2020-01-02,Silverpop,emailing,desktop,4804,116,4652,1
66,194257,2020-01-02,Silverpop,emailing,desktop,770,0,770,1
67,194261,2020-01-02,Silverpop,emailing,desktop,301,116,184,1
68,194279,2020-01-02,Silverpop,emailing,desktop,556,116,440,2
69,194282,2020-01-02,Silverpop,emailing,desktop,6034,116,6586,5
70,194296,2020-01-02,Silverpop,emailing,desktop,3795,116,3678,13
71,194300,2020-01-02,Silverpop,emailing,desktop,5695,200,5548,7
72,194374,2020-01-02,Silverpop,emailing,desktop,2187,116,2089,4
73,194375,2020-01-02,Silverpop,emailing,desktop,916,0,916,2
74,194319,2020-01-02,Silverpop,emailing,desktop,458,141,282,1
75,194349,2020-01-02,Silverpop,emailing,desktop,4681,116,4574,7
76,194364,2020-01-02,RtbHouse,rtbhouse,mobile,1234,116,1082,1
77,194361,2020-01-02,Sklik,sklik_bra,desktop,584,116,432,3
78,194318,2020-01-02,Sklik,sklik_bra,desktop,1512,116,1414,35
79,194324,2020-01-02,Sklik,sklik_bra,desktop,8265,141,8675,5
80,194266,2020-01-02,Sklik,sklik_bra,desktop,714,116,598,2
81,194285,2020-01-02,Sklik,sklik_sea,desktop,2348,116,2196,3
82,194358,2020-01-02,Sklik,sklik_sea,mobile,3758,116,3871,3
85,194311,2020-01-02,ZboziCz,zbozi,desktop,996,116,845,1
91,194521,2020-01-03,AdWords,adwords_bra,desktop,2240,116,2089,6
92,194426,2020-01-03,AdWords,adwords_bra,tablet,3678,116,3561,9
93,194453,2020-01-03,AdWords,adwords_bra,desktop,1854,116,1703,1
94,194457,2020-01-03,AdWords,adwords_bra,desktop,3098,116,2982,15
95,194410,2020-01-03,AdWords,adwords_bra,mobile,275,0,275,2
96,194420,2020-01-03,AdWords,adwords_bra,desktop,24001,116,24435,4
97,194415,2020-01-03,AdWords,adwords_pla,desktop,3934,116,3870,2
98,194416,2020-01-03,AdWords,adwords_pla,desktop,5705,116,5553,5
99,194407,2020-01-03,AdWords,adwords_pla,desktop,521,116,369,2
100,194409,2020-01-03,AdWords,adwords_pla,desktop,3601,116,3537,4
101,194398,2020-01-03,AdWords,adwords_pla,mobile,491,116,340,1
102,194400,2020-01-03,AdWords,adwords_pla,mobile,526,116,410,1
103,194455,2020-01-03,AdWords,adwords_pla,desktop,1243,116,1127,1
104,194448,2020-01-03,AdWords,adwords_pla,desktop,1208,141,1032,2
105,194450,2020-01-03,AdWords,adwords_pla,mobile,880,141,704,1
106,194451,2020-01-03,AdWords,adwords_pla,desktop,1666,0,1718,8
107,194435,2020-01-03,AdWords,adwords_pla,desktop,2746,116,2594,2
108,194378,2020-01-03,AdWords,adwords_pla,mobile,7279,116,7831,3
109,194392,2020-01-03,AdWords,adwords_pla,desktop,2523,116,2371,2
110,194515,2020-01-03,AdWords,adwords_pla,desktop,1234,116,1082,1
111,194523,2020-01-03,AdWords,adwords_pla,mobile,2951,116,2800,1
112,194524,2020-01-03,AdWords,adwords_pla,mobile,704,141,528,1
113,194539,2020-01-03,AdWords,adwords_pla,mobile,558,141,417,1
114,194487,2020-01-03,AdWords,adwords_pla,mobile,1374,141,1197,1
115,194464,2020-01-03,AdWords,adwords_pla,mobile,1428,116,1276,4
116,194470,2020-01-03,AdWords,adwords_pla,mobile,844,116,692,1
117,194474,2020-01-03,AdWords,adwords_pla,mobile,1929,116,1824,3
118,194480,2020-01-03,AdWords,adwords_pla,desktop,2383,116,2231,1
119,194405,2020-01-03,AdWords,adwords_rem,tablet,697,116,546,4
128,194418,2020-01-03,Silverpop,emailing,desktop,12701,140,13295,3
129,194498,2020-01-03,Silverpop,emailing,desktop,1846,116,1730,3
130,194444,2020-01-03,Silverpop,emailing,desktop,1997,200,1815,2
131,194414,2020-01-03,Silverpop,emailing,desktop,13053,799,12219,1
132,194411,2020-01-03,Silverpop,emailing,desktop,1596,116,1525,3
133,194417,2020-01-03,Silverpop,emailing,desktop,4039,116,3887,3
134,194424,2020-01-03,Silverpop,emailing,desktop,3595,116,3708,7
135,194406,2020-01-03,Silverpop,emailing,desktop,7328,200,7796,9
136,194402,2020-01-03,Silverpop,emailing,desktop,1702,116,1563,3
137,194403,2020-01-03,Silverpop,emailing,desktop,15685,611,15039,1
138,194439,2020-01-03,Silverpop,emailing,desktop,789,141,613,1
139,194437,2020-01-03,Silverpop,emailing,desktop,3918,141,3742,6
140,194430,2020-01-03,Silverpop,emailing,desktop,1738,116,1632,2
141,194452,2020-01-03,Silverpop,emailing,desktop,1667,116,1596,3
142,194458,2020-01-03,Silverpop,emailing,desktop,1842,116,1779,5
143,194459,2020-01-03,Silverpop,emailing,desktop,9839,140,10403,16
144,194390,2020-01-03,Silverpop,emailing,desktop,2489,116,2337,21
145,194394,2020-01-03,Silverpop,emailing,desktop,509,116,358,1
146,194499,2020-01-03,Silverpop,emailing,desktop,3114,116,3192,18
147,194506,2020-01-03,Silverpop,emailing,desktop,1384,116,1232,1
148,194485,2020-01-03,Silverpop,emailing,mobile,2007,141,1831,4
149,194533,2020-01-03,Silverpop,emailing,tablet,13025,611,13183,12
150,194494,2020-01-03,Silverpop,emailing,desktop,764,116,613,1
151,194542,2020-01-03,RtbHouse,rtbhouse,desktop,944,0,944,3
152,194486,2020-01-03,RtbHouse,rtbhouse,desktop,982,116,831,2
153,194488,2020-01-03,RtbHouse,rtbhouse,desktop,1180,116,1040,2
154,194467,2020-01-03,Sklik,sklik_bra,desktop,6359,0,6946,4
155,194469,2020-01-03,Sklik,sklik_bra,desktop,481,116,364,2
156,194537,2020-01-03,Sklik,sklik_bra,desktop,958,0,958,1
157,194538,2020-01-03,Sklik,sklik_bra,mobile,961,116,845,1
158,194522,2020-01-03,Sklik,sklik_bra,desktop,2536,140,2414,2
159,194528,2020-01-03,Sklik,sklik_bra,desktop,2745,116,2629,1
160,194431,2020-01-03,Sklik,sklik_bra,desktop,7325,541,7453,4
161,194511,2020-01-03,Sklik,sklik_sea,tablet,1324,116,1173,2
168,194653,2020-01-04,AdWords,adwords_bra,desktop,1074,116,922,3
169,194574,2020-01-04,AdWords,adwords_bra,desktop,2719,200,2530,5
170,194591,2020-01-04,AdWords,adwords_bra,mobile,1827,116,1757,2
171,194627,2020-01-04,AdWords,adwords_bra,desktop,855,116,716,2
172,194629,2020-01-04,AdWords,adwords_pla,desktop,1717,116,1646,5
173,194630,2020-01-04,AdWords,adwords_pla,mobile,14405,928,14210,2
174,194622,2020-01-04,AdWords,adwords_pla,mobile,1321,141,1145,1
175,194623,2020-01-04,AdWords,adwords_pla,desktop,1145,116,993,1
176,194594,2020-01-04,AdWords,adwords_pla,mobile,1014,116,875,2
177,194587,2020-01-04,AdWords,adwords_pla,desktop,533,116,417,1
178,194560,2020-01-04,AdWords,adwords_pla,mobile,1533,141,1357,3
179,194658,2020-01-04,AdWords,adwords_pla,desktop,609,141,433,1
180,194664,2020-01-04,AdWords,adwords_pla,tablet,338,116,187,1
181,194665,2020-01-04,AdWords,adwords_pla,desktop,313,116,197,1
182,194640,2020-01-04,AdWords,adwords_pla,mobile,256,116,105,1
183,194643,2020-01-04,AdWords,adwords_pla,mobile,5065,116,4959,6
184,194667,2020-01-04,AdWords,adwords_pla,mobile,1325,116,1174,1
185,194649,2020-01-04,AdWords,adwords_rem,desktop,2537,141,2407,2
191,194588,2020-01-04,Silverpop,emailing,mobile,993,141,816,1
192,194597,2020-01-04,Silverpop,emailing,desktop,568,116,416,1
193,194604,2020-01-04,Silverpop,emailing,desktop,1673,0,1719,2
194,194586,2020-01-04,Silverpop,emailing,desktop,451,116,334,1
195,194626,2020-01-04,Silverpop,emailing,tablet,3676,259,3612,2
196,194582,2020-01-04,Silverpop,emailing,desktop,36200,1763,36540,2
197,194570,2020-01-04,Silverpop,emailing,desktop,817,116,665,1
198,194558,2020-01-04,Silverpop,emailing,desktop,1109,116,993,1
199,194666,2020-01-04,Silverpop,emailing,desktop,1621,141,1491,3
200,194662,2020-01-04,Silverpop,emailing,desktop,3540,141,3593,5
201,194651,2020-01-04,Silverpop,emailing,desktop,2289,116,2183,3
202,194551,2020-01-04,Silverpop,emailing,desktop,2253,116,2183,3
203,194566,2020-01-04,Silverpop,emailing,desktop,3145,116,3029,3
204,194567,2020-01-04,Silverpop,emailing,desktop,1144,116,992,1
205,194568,2020-01-04,Silverpop,emailing,desktop,2499,116,2393,9
206,194578,2020-01-04,Silverpop,emailing,desktop,16921,259,17396,13
207,194579,2020-01-04,Silverpop,emailing,desktop,2289,116,2137,2
208,194632,2020-01-04,Silverpop,emailing,desktop,3510,116,3587,4
209,194633,2020-01-04,Silverpop,emailing,desktop,2391,116,2286,4
210,194599,2020-01-04,Silverpop,emailing,desktop,2004,116,1933,4
211,194605,2020-01-04,RtbHouse,rtbhouse,desktop,3586,116,3487,4
212,194616,2020-01-04,RtbHouse,rtbhouse,desktop,1674,116,1604,7
213,194618,2020-01-04,RtbHouse,rtbhouse,desktop,2520,141,2390,6
214,194589,2020-01-04,RtbHouse,rtbhouse,desktop,1173,116,1021,1
215,194569,2020-01-04,RtbHouse,rtbhouse,mobile,10060,141,10588,7
216,194564,2020-01-04,RtbHouse,rtbhouse,desktop,5030,116,4924,8
217,194555,2020-01-04,RtbHouse,rtbhouse,desktop,995,116,844,2
218,194657,2020-01-04,RtbHouse,rtbhouse,desktop,1795,116,1644,1
219,194647,2020-01-04,Sklik,sklik_bra,tablet,614,116,463,1
220,194572,2020-01-04,Sklik,sklik_bra,desktop,1461,141,1365,8
221,194584,2020-01-04,Sklik,sklik_bra,desktop,543,116,391,1
222,194585,2020-01-04,Sklik,sklik_bra,mobile,2639,116,2533,4
223,194650,2020-01-04,Sklik,sklik_pla,desktop,1452,116,1300,5
224,194639,2020-01-04,Sklik,sklik_pla,desktop,421,116,304,1
226,194636,2020-01-04,ZboziCz,zbozi,desktop,1996,141,1873,2
230,194795,2020-01-05,AdWords,adwords_bra,desktop,1585,0,1585,3
231,194804,2020-01-05,AdWords,adwords_bra,tablet,4261,116,4338,4
232,194809,2020-01-05,AdWords,adwords_bra,desktop,362,116,210,1
233,194788,2020-01-05,AdWords,adwords_bra,desktop,803,116,651,2
234,194766,2020-01-05,AdWords,adwords_bra,mobile,3058,116,2987,3
235,194710,2020-01-05,AdWords,adwords_bra,tablet,3240,116,3135,5
236,194716,2020-01-05,AdWords,adwords_bra,desktop,5609,116,5722,5
237,194729,2020-01-05,AdWords,adwords_bra,desktop,10147,116,10582,16
238,194679,2020-01-05,AdWords,adwords_bra,desktop,390,0,390,1
239,194670,2020-01-05,AdWords,adwords_pla,tablet,13302,140,14207,5
240,194696,2020-01-05,AdWords,adwords_pla,mobile,481,116,364,2
241,194698,2020-01-05,AdWords,adwords_pla,desktop,2536,140,2361,1
242,194701,2020-01-05,AdWords,adwords_pla,mobile,1332,116,1181,1
243,194720,2020-01-05,AdWords,adwords_pla,mobile,303,116,187,1
244,194736,2020-01-05,AdWords,adwords_pla,tablet,2000,116,1894,6
245,194737,2020-01-05,AdWords,adwords_pla,desktop,1340,116,1223,1
246,194741,2020-01-05,AdWords,adwords_pla,mobile,491,116,340,3
247,194713,2020-01-05,AdWords,adwords_pla,mobile,444,116,328,1
248,194708,2020-01-05,AdWords,adwords_pla,mobile,572,116,420,1
249,194709,2020-01-05,AdWords,adwords_pla,mobile,303,116,187,1
250,194731,2020-01-05,AdWords,adwords_pla,mobile,397,116,246,1
251,194726,2020-01-05,AdWords,adwords_pla,desktop,1784,116,1678,2
252,194754,2020-01-05,AdWords,adwords_pla,mobile,368,116,216,1
253,194755,2020-01-05,AdWords,adwords_pla,desktop,1472,116,1321,1
254,194793,2020-01-05,AdWords,adwords_pla,tablet,951,116,834,1
255,194798,2020-01-05,AdWords,adwords_pla,tablet,2289,116,2137,2
256,194800,2020-01-05,AdWords,adwords_pla,mobile,609,116,492,1
257,194763,2020-01-05,AdWords,adwords_pla,desktop,703,116,586,1
258,194805,2020-01-05,AdWords,adwords_pla,mobile,1280,116,1163,2
259,194821,2020-01-05,AdWords,adwords_pla,desktop,677,116,560,3
260,194823,2020-01-05,AdWords,adwords_pla,desktop,2296,116,2197,4
261,194808,2020-01-05,AdWords,adwords_pla,desktop,200,116,83,1
262,194704,2020-01-05,AdWords,adwords_rem,mobile,1055,116,904,1
266,194810,2020-01-05,Silverpop,emailing,desktop,637,0,650,2
267,194742,2020-01-05,Silverpop,emailing,mobile,3697,200,3691,5
268,194689,2020-01-05,Silverpop,emailing,mobile,1056,116,952,2
269,194669,2020-01-05,Silverpop,emailing,desktop,599,116,483,1
270,194685,2020-01-05,Silverpop,emailing,desktop,4702,116,4780,7
271,194815,2020-01-05,Silverpop,emailing,desktop,2207,0,2259,4
272,194802,2020-01-05,Silverpop,emailing,desktop,1321,0,1367,2
273,194818,2020-01-05,Silverpop,emailing,desktop,1345,0,1391,3
274,194811,2020-01-05,Silverpop,emailing,desktop,1342,116,1236,3
275,194806,2020-01-05,Silverpop,emailing,desktop,643,116,491,1
276,194803,2020-01-05,Silverpop,emailing,desktop,2776,116,2625,7
277,194781,2020-01-05,Silverpop,emailing,desktop,1145,116,993,1
278,194688,2020-01-05,Silverpop,emailing,desktop,3039,200,2839,2
279,194762,2020-01-05,Silverpop,emailing,desktop,1820,116,1669,2
280,194756,2020-01-05,Silverpop,emailing,desktop,2518,116,2412,3
281,194745,2020-01-05,Silverpop,emailing,desktop,3510,116,3358,3
282,194743,2020-01-05,Silverpop,emailing,desktop,290,116,139,2
283,194724,2020-01-05,Silverpop,emailing,desktop,4426,116,4320,5
284,194730,2020-01-05,Silverpop,emailing,desktop,2518,116,2419,3
285,194703,2020-01-05,Silverpop,emailing,desktop,5361,541,5015,3
286,194682,2020-01-05,Silverpop,emailing,mobile,2441,116,2290,2
287,194789,2020-01-05,Silverpop,emailing,desktop,1108,116,992,1
288,194812,2020-01-05,Silverpop,emailing,desktop,6935,140,7463,12
289,194782,2020-01-05,RtbHouse,rtbhouse,desktop,3746,116,3630,1
290,194780,2020-01-05,RtbHouse,rtbhouse,desktop,1261,116,1145,2
291,194776,2020-01-05,RtbHouse,rtbhouse,desktop,1220,141,1044,1
292,194686,2020-01-05,RtbHouse,rtbhouse,desktop,4927,116,4822,12
293,194673,2020-01-05,RtbHouse,rtbhouse,mobile,1800,200,1565,1
294,194693,2020-01-05,RtbHouse,rtbhouse,desktop,1373,116,1221,1
295,194769,2020-01-05,RtbHouse,rtbhouse,mobile,1658,116,1506,1
296,194770,2020-01-05,Sklik,sklik_bra,mobile,31690,1081,33452,3
297,194761,2020-01-05,Sklik,sklik_bra,mobile,1369,116,1263,3
298,194706,2020-01-05,Sklik,sklik_bra,mobile,1605,116,1506,4
299,194783,2020-01-05,Sklik,sklik_bra,desktop,2362,116,2256,5
300,194786,2020-01-05,Sklik,sklik_bra,desktop,995,116,879,2
301,194707,2020-01-05,Sklik,sklik_pla,tablet,1558,116,1452,10
302,194796,2020-01-05,Sklik,sklik_rem,tablet,1327,0,1327,1
311,194714,2020-01-05,ZboziCz,zbozi,desktop,1230,116,1091,2
312,194778,2020-01-05,ZboziCz,zbozi,desktop,738,141,562,4
313,194816,2020-01-05,ZboziCz,zbozi,mobile,521,116,369,2
332,194978,2020-01-06,AdWords,adwords_sea,desktop,243,116,92,2
333,194973,2020-01-06,AdWords,adwords_bra,desktop,7679,200,8147,4
334,194940,2020-01-06,AdWords,adwords_bra,desktop,1913,116,1774,2
335,194950,2020-01-06,AdWords,adwords_bra,desktop,3822,116,3671,14
336,194926,2020-01-06,AdWords,adwords_bra,mobile,1186,116,1034,4
337,194932,2020-01-06,AdWords,adwords_bra,desktop,4812,116,4660,4
338,194935,2020-01-06,AdWords,adwords_bra,desktop,2546,116,2395,2
339,194889,2020-01-06,AdWords,adwords_bra,desktop,1772,116,1673,2
340,194885,2020-01-06,AdWords,adwords_bra,desktop,1233,116,1129,5
341,194898,2020-01-06,AdWords,adwords_bra,desktop,1144,116,992,1
342,194903,2020-01-06,AdWords,adwords_bra,mobile,2948,116,2797,7
343,194904,2020-01-06,AdWords,adwords_bra,desktop,19633,799,20114,2
344,194882,2020-01-06,AdWords,adwords_bra,desktop,7548,116,8100,74
345,194847,2020-01-06,AdWords,adwords_bra,desktop,1926,116,1827,3
346,194852,2020-01-06,AdWords,adwords_bra,desktop,2455,141,2278,1
347,194863,2020-01-06,AdWords,adwords_bra,desktop,815,0,815,2
348,194844,2020-01-06,AdWords,adwords_bra,desktop,1473,116,1368,16
349,194837,2020-01-06,AdWords,adwords_bra,desktop,24581,541,25321,11
350,194835,2020-01-06,AdWords,adwords_bra,desktop,298,116,147,1
351,195005,2020-01-06,AdWords,adwords_bra,desktop,538,116,422,1
352,195008,2020-01-06,AdWords,adwords_pla,desktop,575,0,575,1
353,195009,2020-01-06,AdWords,adwords_pla,mobile,9164,259,8870,1
354,194836,2020-01-06,AdWords,adwords_pla,desktop,5088,116,4989,3
355,194829,2020-01-06,AdWords,adwords_pla,mobile,328,141,187,1
356,194830,2020-01-06,AdWords,adwords_pla,desktop,1250,116,1099,1
357,194831,2020-01-06,AdWords,adwords_pla,mobile,454,141,277,4
358,194840,2020-01-06,AdWords,adwords_pla,desktop,374,116,222,1
359,194845,2020-01-06,AdWords,adwords_pla,desktop,469,0,469,1
360,194864,2020-01-06,AdWords,adwords_pla,mobile,941,116,790,2
361,194861,2020-01-06,AdWords,adwords_pla,desktop,839,116,723,1
362,194905,2020-01-06,AdWords,adwords_pla,desktop,738,116,586,1
363,194909,2020-01-06,AdWords,adwords_pla,mobile,16378,541,16542,15
364,194914,2020-01-06,AdWords,adwords_pla,desktop,1215,116,1063,1
365,194894,2020-01-06,AdWords,adwords_pla,desktop,513,0,513,3
366,194897,2020-01-06,AdWords,adwords_pla,mobile,1296,116,1157,2
367,194936,2020-01-06,AdWords,adwords_pla,mobile,3490,116,3338,1
368,194931,2020-01-06,AdWords,adwords_pla,desktop,1549,116,1432,1
369,194929,2020-01-06,AdWords,adwords_pla,desktop,994,116,878,3
370,194918,2020-01-06,AdWords,adwords_pla,desktop,1301,116,1149,2
371,194952,2020-01-06,AdWords,adwords_pla,desktop,1760,116,1609,1
372,194958,2020-01-06,AdWords,adwords_pla,mobile,580,116,464,1
373,194949,2020-01-06,AdWords,adwords_pla,desktop,322,116,206,1
374,194975,2020-01-06,AdWords,adwords_pla,mobile,1638,116,1532,2
375,194981,2020-01-06,AdWords,adwords_pla,mobile,1297,116,1158,2
376,194998,2020-01-06,AdWords,adwords_pla,desktop,5776,116,5854,4
377,194987,2020-01-06,AdWords,adwords_pla,mobile,1002,116,863,6
378,194988,2020-01-06,AdWords,adwords_pla,mobile,644,116,492,1
379,194993,2020-01-06,AdWords,adwords_pla,mobile,1183,141,1019,4
380,194971,2020-01-06,AdWords,adwords_rem,desktop,1552,116,1401,1
387,194879,2020-01-06,HeurekaCz,heureka,desktop,233,116,116,1
388,194893,2020-01-06,HeurekaCz,heureka,desktop,9834,200,9599,1
389,194849,2020-01-06,Silverpop,emailing,mobile,738,116,586,1
390,194961,2020-01-06,Silverpop,emailing,desktop,763,116,646,2
391,194916,2020-01-06,Silverpop,emailing,mobile,4907,116,4801,5
392,194922,2020-01-06,Silverpop,emailing,desktop,2349,116,2197,3
393,194872,2020-01-06,Silverpop,emailing,desktop,8340,0,9044,3
394,194857,2020-01-06,Silverpop,emailing,desktop,1135,116,1034,3
395,194841,2020-01-06,Silverpop,emailing,desktop,3745,116,3646,7
396,194839,2020-01-06,Silverpop,emailing,desktop,5438,116,5322,3
397,194832,2020-01-06,Silverpop,emailing,desktop,1261,116,1145,1
398,194924,2020-01-06,Silverpop,emailing,desktop,1567,116,1461,4
399,194887,2020-01-06,Silverpop,emailing,desktop,2441,116,2343,3
400,194892,2020-01-06,Silverpop,emailing,desktop,3804,140,3893,4
401,194957,2020-01-06,Silverpop,emailing,desktop,2518,116,2419,3
402,194983,2020-01-06,Silverpop,emailing,desktop,1221,0,1221,1
403,195006,2020-01-06,Silverpop,emailing,tablet,2527,116,2421,6
404,194996,2020-01-06,Silverpop,emailing,desktop,338,116,221,1
405,194964,2020-01-06,Silverpop,emailing,desktop,511,0,511,1
406,194954,2020-01-06,Silverpop,emailing,desktop,1283,116,1132,6
407,194908,2020-01-06,Silverpop,emailing,desktop,1490,116,1374,1
408,194919,2020-01-06,Silverpop,emailing,desktop,2091,116,2020,9
409,194848,2020-01-06,Silverpop,emailing,desktop,1233,116,1116,4
410,194874,2020-01-06,Silverpop,emailing,desktop,1390,0,1436,6
411,194867,2020-01-06,Silverpop,emailing,desktop,1526,116,1427,2
412,194955,2020-01-06,RtbHouse,rtbhouse,desktop,2339,141,2244,10
413,195004,2020-01-06,RtbHouse,rtbhouse,desktop,5732,200,5761,3
414,195015,2020-01-06,RtbHouse,rtbhouse,desktop,1760,116,1644,1
415,194938,2020-01-06,Sklik,sklik_bra,desktop,1149,116,998,1
416,194939,2020-01-06,Sklik,sklik_bra,desktop,8634,116,9221,2
417,194994,2020-01-06,Sklik,sklik_bra,desktop,11348,116,11783,13
418,194870,2020-01-06,Sklik,sklik_bra,desktop,1585,116,1434,5
419,194834,2020-01-06,Sklik,sklik_sea,desktop,3806,116,3654,2
420,194995,2020-01-06,Sklik,sklik_sea,mobile,421,116,269,1
421,194977,2020-01-06,Sklik,sklik_sea,mobile,7128,0,7603,3
422,194906,2020-01-06,Sklik,sklik_pla,desktop,1184,116,1033,2
423,195011,2020-01-06,Sklik,sklik_rem,mobile,5276,141,5329,43
431,195007,2020-01-06,ZboziCz,zbozi,mobile,1457,116,1351,3
432,195018,2020-01-06,ZboziCz,zbozi,desktop,1795,116,1697,2
433,194985,2020-01-06,ZboziCz,zbozi,desktop,478,116,327,2
434,194846,2020-01-06,ZboziCz,zbozi,mobile,334,116,182,1
452,195136,2020-01-07,AdWords,adwords_bra,desktop,759,116,643,3
453,195145,2020-01-07,AdWords,adwords_bra,desktop,3153,140,3024,2
454,195087,2020-01-07,AdWords,adwords_bra,mobile,1649,116,1550,3
455,195110,2020-01-07,AdWords,adwords_bra,desktop,15708,140,16131,9
456,195045,2020-01-07,AdWords,adwords_bra,desktop,9737,116,10097,9
457,195023,2020-01-07,AdWords,adwords_bra,desktop,6038,611,5539,2
458,195020,2020-01-07,AdWords,adwords_bra,mobile,7887,116,8439,10
459,195175,2020-01-07,AdWords,adwords_bra,desktop,3153,140,2990,2
460,195180,2020-01-07,AdWords,adwords_bra,desktop,582,116,465,4
461,195152,2020-01-07,AdWords,adwords_bra,desktop,1819,116,1703,1
462,195157,2020-01-07,AdWords,adwords_pla,desktop,713,116,597,2
463,195162,2020-01-07,AdWords,adwords_pla,desktop,831,116,714,1
464,195169,2020-01-07,AdWords,adwords_pla,desktop,569,116,417,1
465,195148,2020-01-07,AdWords,adwords_pla,desktop,1988,141,1812,6
466,195177,2020-01-07,AdWords,adwords_pla,desktop,2660,116,2509,5
467,195185,2020-01-07,AdWords,adwords_pla,desktop,1840,116,1734,4
468,195190,2020-01-07,AdWords,adwords_pla,mobile,7573,259,7865,4
469,195221,2020-01-07,AdWords,adwords_pla,mobile,478,116,327,2
470,195219,2020-01-07,AdWords,adwords_pla,mobile,3911,141,3747,12
471,195021,2020-01-07,AdWords,adwords_pla,tablet,1933,116,1817,6
472,195105,2020-01-07,AdWords,adwords_pla,desktop,2249,116,2097,7
473,195100,2020-01-07,AdWords,adwords_pla,desktop,855,116,704,1
474,195076,2020-01-07,AdWords,adwords_pla,desktop,147,116,31,1
475,195071,2020-01-07,AdWords,adwords_pla,desktop,1374,116,1222,5
476,195086,2020-01-07,AdWords,adwords_pla,desktop,946,141,770,1
477,195065,2020-01-07,AdWords,adwords_pla,desktop,1472,116,1356,12
478,195143,2020-01-07,AdWords,adwords_pla,desktop,486,116,335,1
479,195140,2020-01-07,AdWords,adwords_pla,mobile,1138,141,962,3
480,195129,2020-01-07,AdWords,adwords_pla,desktop,4191,0,4191,1
481,195130,2020-01-07,AdWords,adwords_pla,desktop,3566,116,3415,4
482,195216,2020-01-07,AdWords,adwords_rem,desktop,1810,116,1747,3
